gene,test_statistic
ENSG00000149418.11,18.01317906471
ENSG00000196323.14,292.841723946741
ENSG00000255358.1,0.845727859166762
ENSG00000255220.1,5.03484738370472
ENSG00000272412.2,0.400150556672939
ENSG00000175773.13,0.923784190568022
ENSG00000134917.10,6.59418432072475
ENSG00000166106.3,34.1580493883934
ENSG00000255155.1,0
ENSG00000236616.3,0
ENSG00000274999.1,0
ENSG00000175728.4,0.392866494405663
ENSG00000288013.1,0.561207176231894
ENSG00000255352.1,0.280603588115947
ENSG00000254842.6,0.572628939913294
ENSG00000255455.2,50.6922544043947
ENSG00000120451.10,653.744695673954
ENSG00000242673.3,0
ENSG00000236129.1,0
ENSG00000227125.1,0
ENSG00000237612.1,0
ENSG00000231698.2,10.9435399365219
ENSG00000182667.14,778.990810491893
ENSG00000252351.1,0.540452350730913
ENSG00000237654.6,2.02150760886568
ENSG00000285980.2,1.73857399233369
ENSG00000224795.2,0.701508970289867
ENSG00000271624.1,0.280603588115947
ENSG00000238117.1,2.68429203488004
ENSG00000224700.2,3.55207264679302
ENSG00000238262.1,1.03535245748758
ENSG00000279090.1,0
ENSG00000183715.13,71.8281951702255
ENSG00000283489.1,0
ENSG00000279497.1,0
ENSG00000255371.1,1.35738828302145
ENSG00000279711.1,2.01799676909795
ENSG00000279189.1,0.42090538217392
ENSG00000254896.1,0.561207176231894
ENSG00000287068.1,0.280603588115947
ENSG00000255258.2,0
ENSG00000166118.8,0
ENSG00000213153.3,0.0503549054336612
ENSG00000080854.15,46.3919567648881
ENSG00000284020.1,0
ENSG00000255406.3,0
ENSG00000204241.8,1.65383426965516
ENSG00000254648.1,0.388671974549946
ENSG00000166086.13,533.927874178775
ENSG00000254481.1,3.33649951290177
ENSG00000151503.12,216.038103457534
ENSG00000254616.1,0.79636298215
ENSG00000255348.1,0.540452350730913
ENSG00000151502.11,284.455003094281
ENSG00000151500.15,114.428152998678
ENSG00000151498.11,142.465504546621
ENSG00000166105.16,37.6008808075369
ENSG00000254442.1,0
ENSG00000149328.14,3.70239607079669
ENSG00000109956.13,15.713800934493
ENSG00000255545.8,0.280603588115947
ENSG00000254573.1,0
ENSG00000286374.1,0
ENSG00000254989.1,0
ENSG00000285640.1,0
ENSG00000255344.2,0
ENSG00000251226.1,2.10973757103708
ENSG00000287251.1,0
ENSG00000255327.1,1.65971665975307
ENSG00000279046.1,0
ENSG00000285735.2,0.329947428755752
ENSG00000255512.2,0
ENSG00000256263.1,0
ENSG00000226210.3,19.6254936244146
ENSG00000249054.2,0.235155805918106
ENSG00000120645.12,1.53456167870101
ENSG00000256948.1,0
ENSG00000249695.6,0.409879796448922
ENSG00000256694.1,0
ENSG00000256540.1,0.229986019200297
ENSG00000111181.12,0
ENSG00000255671.1,0
ENSG00000256577.2,0
ENSG00000010379.16,0.759041576181605
ENSG00000255746.1,0
ENSG00000261799.1,65.3320958314856
ENSG00000073614.13,644.555637112775
ENSG00000120647.10,83.087473080131
ENSG00000139044.12,5.63399885310635
ENSG00000171840.12,15.9326076869191
ENSG00000256020.1,0
ENSG00000238370.1,0
ENSG00000255825.1,0.140301794057973
ENSG00000177406.5,21.6735745899368
ENSG00000256672.1,0
ENSG00000060237.17,2779.55887460275
ENSG00000221439.1,0
ENSG00000285704.1,8.83089690321959
ENSG00000002016.18,57.056290065798
ENSG00000250132.6,14.4342606062612
ENSG00000082805.20,775.696973151245
ENSG00000275811.1,2.19704558604059
ENSG00000249028.2,3.09806835565683
ENSG00000267285.1,0
ENSG00000249628.3,2.06381020135052
ENSG00000111186.13,672.23945067548
ENSG00000171823.7,39.6175892110964
ENSG00000266043.1,1.58775671887518
ENSG00000006831.10,326.625481029096
ENSG00000271500.1,2.7148750160039
ENSG00000285627.1,4.56299719737726
ENSG00000243663.1,7.17083513896979
ENSG00000151062.15,2.51167620879195
ENSG00000287698.1,0
ENSG00000166159.11,0
ENSG00000256706.1,0
ENSG00000235049.1,0
ENSG00000151065.14,107.855873861961
ENSG00000151067.22,226.634717812647
ENSG00000203593.3,0.799582235143627
ENSG00000256837.1,0
ENSG00000256257.1,0.190656699491635
ENSG00000278255.1,2.30169936169143
ENSG00000256025.2,9.37575180759747
ENSG00000256721.1,1.3199565658219
ENSG00000285555.1,5.32782224328418
ENSG00000285734.1,0.738446589412266
ENSG00000256769.1,0.775587120272061
ENSG00000203648.3,0.714227665490359
ENSG00000256271.1,1.12127195592894
ENSG00000246627.6,1.49245598543921
ENSG00000256150.2,0.0545494252893789
ENSG00000283587.1,0
ENSG00000274659.2,0.435862824272648
ENSG00000256902.1,0
ENSG00000255669.2,0
ENSG00000224438.3,0.10490433072304
ENSG00000256030.1,0.0940100767390358
ENSG00000004478.8,418.508514091752
ENSG00000258325.2,0
ENSG00000258092.1,0
ENSG00000111203.13,78.427557380123
ENSG00000053702.15,6.95740426591287
ENSG00000283297.2,0.704100626599049
ENSG00000111206.12,183.788622373958
ENSG00000171792.11,154.213389116373
ENSG00000078246.17,314.918830228562
ENSG00000278356.1,0.684671239607808
ENSG00000252996.1,0
ENSG00000197905.9,71.4204317229597
ENSG00000250899.3,39.3943955446102
ENSG00000234589.4,61.3970797445632
ENSG00000011105.14,77.4286668340895
ENSG00000278469.1,0
ENSG00000256197.1,0
ENSG00000275850.1,0.478618863174258
ENSG00000227081.5,186.079875909746
ENSG00000250770.3,2.29829927891508
ENSG00000287712.1,0.714548744577284
ENSG00000236908.2,0.280603588115947
ENSG00000257048.1,0
ENSG00000111218.12,1.12241435246379
ENSG00000256691.1,0.140301794057973
ENSG00000243507.1,0.140301794057973
ENSG00000287243.2,0.561207176231894
ENSG00000130038.10,53.8990159414146
ENSG00000280202.1,26.7769383510789
ENSG00000222338.1,0
ENSG00000283138.1,1.61016727462368
ENSG00000111224.14,93.1028228225983
ENSG00000118976.5,8.48353759100141
ENSG00000256862.3,2.54202544060607
ENSG00000256969.2,3.67251856582721
ENSG00000256356.1,21.2985247510149
ENSG00000242444.3,0.140301794057973
ENSG00000255920.3,2.69923579605703
ENSG00000118971.8,444.412857340997
ENSG00000285901.1,0.140301794057973
ENSG00000078237.7,123.876885755582
ENSG00000213970.4,13.9771674607999
ENSG00000118972.3,0.140301794057973
ENSG00000111241.2,0
ENSG00000047621.12,240.463236965962
ENSG00000111247.14,151.871206140042
ENSG00000010219.13,64.2966906558425
ENSG00000256748.1,0
ENSG00000272921.1,0
ENSG00000111254.8,3.38526723651749
ENSG00000256799.1,0.385507918838987
ENSG00000256381.1,0.17976244550763
ENSG00000139180.11,69.040127020349
ENSG00000255639.3,1.82392332275366
ENSG00000255474.1,1.03246746383948
ENSG00000130035.8,2.16224039186994
ENSG00000256988.2,1.68362152869568
ENSG00000151079.7,0
ENSG00000255608.1,0
ENSG00000286866.1,0
ENSG00000287835.1,0
ENSG00000256654.4,1.8318871396394
ENSG00000111262.6,7.6692699743502
ENSG00000284513.1,0
ENSG00000255996.1,0.57347287503439
ENSG00000130037.5,0.140301794057973
ENSG00000285523.1,0
ENSG00000256115.6,1.12241435246379
ENSG00000256417.1,2.43967992427493
ENSG00000256146.1,1.96422511681163
ENSG00000256218.1,0
ENSG00000255983.1,0.701508970289867
ENSG00000185652.12,20.0696746840791
ENSG00000047617.15,2.53208713746743
ENSG00000255973.1,0
ENSG00000110799.13,0.841663635463189
ENSG00000240533.3,0
ENSG00000255775.1,0.0503549054336612
ENSG00000010278.14,463.735610256265
ENSG00000202318.1,0.280603588115947
ENSG00000256103.2,1.54802394613613
ENSG00000008323.15,8.84527346959004
ENSG00000067182.7,978.015971315174
ENSG00000265388.2,0
ENSG00000111319.13,68.3126863658373
ENSG00000111321.11,576.062478670794
ENSG00000256433.3,3.35409840889977
ENSG00000213942.3,26.9481904645939
ENSG00000224906.3,3.47829453952079
ENSG00000215039.7,59.6708130931254
ENSG00000139193.3,1.32695314020501
ENSG00000139192.12,39.2794569041497
ENSG00000139190.16,27.9611465092916
ENSG00000276718.1,0.552773246816078
ENSG00000256913.1,0.274072564956634
ENSG00000111639.8,864.204856529371
ENSG00000010292.13,382.586745493297
ENSG00000239002.3,0
ENSG00000276232.1,0
ENSG00000255966.1,0.533168288463637
ENSG00000111640.15,15192.141310629
ENSG00000269968.1,0
ENSG00000010295.19,171.315436513598
ENSG00000245667.2,0.731183563521948
ENSG00000111641.11,1.61264790965063
ENSG00000285238.2,0
ENSG00000111642.15,192.710145283534
ENSG00000247853.2,3.73634388658091
ENSG00000251898.1,0
ENSG00000184574.10,1.47474484157065
ENSG00000111644.8,0.55522004548371
ENSG00000111653.20,78.6501032409346
ENSG00000219410.6,0.888798702333147
ENSG00000126746.17,132.057997561101
ENSG00000139200.13,31.6121942556351
ENSG00000252186.1,0
ENSG00000270068.1,0
ENSG00000111652.10,550.604012019168
ENSG00000269892.1,2.78036629874938
ENSG00000089693.10,859.018427658528
ENSG00000159335.16,1201.27121764022
ENSG00000089692.9,4.74102054064912
ENSG00000244532.1,0
ENSG00000010610.10,79.6800978713075
ENSG00000250510.8,6.23196495771115
ENSG00000110811.20,540.583096009547
ENSG00000111664.10,14.8980486746776
ENSG00000111665.11,103.560217886684
ENSG00000111667.13,475.334159557779
ENSG00000111669.15,3694.31080206766
ENSG00000111671.9,29.2793818015759
ENSG00000240370.6,4.70768321517142
ENSG00000010626.15,26.7352141545167
ENSG00000248593.3,30.0779640040292
ENSG00000275703.1,2.10140413876437
ENSG00000111674.9,475.935490712581
ENSG00000111676.15,743.955267036549
ENSG00000111678.11,74.1208522958645
ENSG00000272173.1,1.46356850888663
ENSG00000238923.1,0
ENSG00000111679.17,6.59967415094064
ENSG00000257084.1,0
ENSG00000207713.3,0
ENSG00000207708.1,0
ENSG00000271969.1,0.140301794057973
ENSG00000215021.9,598.402368840831
ENSG00000238795.1,0
ENSG00000126749.16,159.013453457795
ENSG00000111684.11,37.1214899522662
ENSG00000182326.15,1237.66656364333
ENSG00000239701.1,0.338317069116284
ENSG00000257078.1,0
ENSG00000159403.18,569.259246810136
ENSG00000139178.11,139.833972225214
ENSG00000205885.7,19.98057073297
ENSG00000139194.8,5.51627979960069
ENSG00000200345.2,0
ENSG00000256967.1,2.72093599049743
ENSG00000139182.15,63.7855906477813
ENSG00000285770.1,0.0394606514496569
ENSG00000255572.1,0.0503549054336612
ENSG00000139197.10,159.248140143845
ENSG00000256480.1,0
ENSG00000215009.5,0
ENSG00000177675.8,1.49536833533064
ENSG00000255836.1,12.7705599186027
ENSG00000177575.12,0
ENSG00000235868.3,0
ENSG00000256331.1,0
ENSG00000255977.1,0.57347287503439
ENSG00000284327.1,0
ENSG00000284591.1,0
ENSG00000284522.1,0
ENSG00000285142.1,0
ENSG00000111701.7,0
ENSG00000184344.4,15.4331973463771
ENSG00000187569.3,0.42090538217392
ENSG00000198178.10,0
ENSG00000205857.2,0
ENSG00000201549.1,0
ENSG00000111704.11,142.946773319574
ENSG00000199912.1,0.280603588115947
ENSG00000173262.11,15.4977748798351
ENSG00000287713.1,0.42090538217392
ENSG00000201663.1,0.140301794057973
ENSG00000278459.1,0.140301794057973
ENSG00000241828.2,0.561207176231894
ENSG00000255885.1,0
ENSG00000176654.12,11.6450489068118
ENSG00000255356.2,0
ENSG00000059804.16,1057.69238887334
ENSG00000288043.1,0.280603588115947
ENSG00000206636.1,0
ENSG00000240739.1,0.140301794057973
ENSG00000282080.1,0
ENSG00000255964.1,1.47943724752875
ENSG00000255581.1,2.69416154314845
ENSG00000065970.9,248.858107344124
ENSG00000171860.5,2.91447867575456
ENSG00000089818.18,159.455178158053
ENSG00000279865.1,84.0001793255905
ENSG00000284697.1,0.249269312895737
ENSG00000111729.14,0.329947428755752
ENSG00000235602.5,5.35133273953754
ENSG00000284393.1,0
ENSG00000256171.1,0
ENSG00000196946.10,0
ENSG00000226711.7,10.9889347502845
ENSG00000244050.2,0.328621990246013
ENSG00000276417.1,0.59816583173125
ENSG00000275367.1,2.84506648005638
ENSG00000171847.11,0.717179015768697
ENSG00000254016.3,0.805983507858159
ENSG00000164845.16,4.714519225533
ENSG00000215241.4,2.10969682861301
ENSG00000286895.1,1.71971521269698
ENSG00000256589.2,0.610551016871699
ENSG00000286504.1,1.68362152869568
ENSG00000226091.7,3.40670370884102
ENSG00000256552.2,2.05404067369495
ENSG00000256101.5,0.42090538217392
ENSG00000277952.1,0.280603588115947
ENSG00000242661.1,5.08708415901793
ENSG00000284687.1,0
ENSG00000284673.1,0
ENSG00000256136.1,0
ENSG00000238152.2,0.140301794057973
ENSG00000214487.3,0
ENSG00000177586.6,0
ENSG00000205846.4,0.280603588115947
ENSG00000243830.2,9.23115939228262
ENSG00000201780.1,0
ENSG00000166527.8,0
ENSG00000246115.3,0.140301794057973
ENSG00000166523.8,0
ENSG00000255801.1,0
ENSG00000238943.1,0
ENSG00000252727.1,0
ENSG00000111732.11,0.341590084051624
ENSG00000280345.1,0.0394606514496569
ENSG00000255967.1,5.02016313382725
ENSG00000197614.11,2525.16893701029
ENSG00000255829.1,0
ENSG00000256004.1,0
ENSG00000166532.16,378.195291863661
ENSG00000244131.2,0.305275508435849
ENSG00000256661.1,0
ENSG00000249790.3,23.8747052250787
ENSG00000256904.1,0.841810764347841
ENSG00000166535.20,13.7087623873458
ENSG00000282022.1,0.625339748001453
ENSG00000111752.11,400.132643996612
ENSG00000003056.8,297.967198688697
ENSG00000139187.10,4.99802693620571
ENSG00000257105.1,0
ENSG00000213049.3,0.140301794057973
ENSG00000255776.1,0.280603588115947
ENSG00000214851.4,0.17976244550763
ENSG00000245105.4,4.48891157446273
ENSG00000175899.14,23.6714723508362
ENSG00000256937.1,0.280603588115947
ENSG00000256720.1,0
ENSG00000126838.10,0.982112558405814
ENSG00000256817.1,0
ENSG00000256069.7,0.280603588115947
ENSG00000283429.1,4.9286828904691
ENSG00000231503.4,8.52313411696593
ENSG00000237248.5,0.42090538217392
ENSG00000256427.2,0.280603588115947
ENSG00000111788.10,7.68054311737944
ENSG00000212440.1,0.280603588115947
ENSG00000255753.1,0.089815556883318
ENSG00000286911.1,0
ENSG00000260423.2,0.67360199983268
ENSG00000287577.1,0
ENSG00000256673.1,0.554376110362613
ENSG00000278635.1,0.280603588115947
ENSG00000214826.5,5.42488301218219
ENSG00000212432.1,0.140301794057973
ENSG00000284634.1,2.36230563755531
ENSG00000214776.12,1.45325230821946
ENSG00000256975.1,0.254789271261194
ENSG00000111796.4,0.738467625789224
ENSG00000212345.1,0
ENSG00000233719.4,0.0940100767390358
ENSG00000272917.1,0
ENSG00000256442.2,0.870462168509151
ENSG00000256594.8,6.40580297471257
ENSG00000257027.1,23.8747162896877
ENSG00000069493.15,44.7728064875643
ENSG00000213443.2,0
ENSG00000256582.1,0.140301794057973
ENSG00000184293.7,0.215328619811537
ENSG00000110848.8,0
ENSG00000256912.1,0
ENSG00000150045.12,0.212392031088006
ENSG00000110852.4,7.7329816859006
ENSG00000255882.1,0.259848762614966
ENSG00000256797.1,0
ENSG00000188393.9,0
ENSG00000225231.2,0
ENSG00000231560.1,0
ENSG00000172322.14,0.10490433072304
ENSG00000165682.14,0
ENSG00000256660.6,0.395091065319167
ENSG00000256803.1,0
ENSG00000197992.7,0
ENSG00000256626.1,0
ENSG00000150048.10,0.17976244550763
ENSG00000223042.1,0
ENSG00000255734.1,1.31001098760926
ENSG00000172243.17,0.140301794057973
ENSG00000173391.9,3.43549257237301
ENSG00000165685.8,0.164973714377876
ENSG00000139112.11,363.998984537824
ENSG00000255958.1,0
ENSG00000134539.17,1.28287870285846
ENSG00000256288.1,4.06875202768123
ENSG00000256155.1,0
ENSG00000245648.2,1.80023348982536
ENSG00000213809.9,0
ENSG00000255819.7,0
ENSG00000183542.5,0
ENSG00000205810.8,0
ENSG00000255641.1,0
ENSG00000205809.9,0
ENSG00000134545.13,0
ENSG00000180574.3,6.9123605177898
ENSG00000257016.1,0
ENSG00000256039.2,0.338317069116284
ENSG00000256667.6,11.3231508649277
ENSG00000111196.10,130.276087720758
ENSG00000060140.9,4.04529841078081
ENSG00000060138.13,1183.17506825107
ENSG00000256888.6,0
ENSG00000235930.3,0
ENSG00000121377.2,0.305275508435849
ENSG00000121314.2,0.329947428755752
ENSG00000121381.4,0
ENSG00000231887.7,11.2289611130126
ENSG00000121318.2,0.928259353782804
ENSG00000256651.1,0.140301794057973
ENSG00000111215.12,2.8305284784899
ENSG00000275778.2,0
ENSG00000256682.2,1.29520122010255
ENSG00000212128.2,1.8116837604974
ENSG00000134551.13,7.03071979060131
ENSG00000212127.5,15.0574291676475
ENSG00000212125.2,20.1160852257098
ENSG00000212126.3,3.59014585778788
ENSG00000255837.1,3.97845376357932
ENSG00000212124.2,7.44096790810016
ENSG00000256436.1,3.73406498282868
ENSG00000256019.1,3.26763441818284
ENSG00000226761.3,5.70149589350147
ENSG00000256274.1,3.568499453831
ENSG00000255374.3,1.41917969782419
ENSG00000256400.1,0.965170365947353
ENSG00000256188.3,12.0590109023411
ENSG00000256981.1,10.3866927190109
ENSG00000256712.1,4.64393143889037
ENSG00000256537.5,146.708985882767
ENSG00000186136.1,0.800259040591963
ENSG00000256657.1,2.79246030823569
ENSG00000275119.1,1.27455085637797
ENSG00000197870.12,3.57539160630042
ENSG00000230657.6,0.637626483180907
ENSG00000251655.6,0.204434365827533
ENSG00000121335.12,0.533168288463637
ENSG00000255790.6,3.700249732168
ENSG00000237303.2,0.235155805918106
ENSG00000278654.1,0.0503549054336612
ENSG00000277705.1,0.329947428755752
ENSG00000270863.1,0.858892690373024
ENSG00000274551.1,0.235155805918106
ENSG00000256237.1,0.470311611836212
ENSG00000251747.1,0
ENSG00000247157.7,8.8736333064364
ENSG00000139083.10,337.639108409003
ENSG00000121380.12,5.83962366026538
ENSG00000198134.3,3.48989674868485
ENSG00000283475.1,6.20349671838002
ENSG00000070018.9,528.692785995
ENSG00000242405.2,1.89697566225431
ENSG00000199551.1,0.140301794057973
ENSG00000270857.1,1.46854457484096
ENSG00000207010.1,0
ENSG00000111261.14,80.2628107819391
ENSG00000243141.2,0.659978282910948
ENSG00000205791.3,4.76075574556927
ENSG00000165714.11,71.023181779184
ENSG00000271370.1,0.259848762614966
ENSG00000111266.9,108.136425785795
ENSG00000255670.1,3.7970618475673
ENSG00000240424.2,0
ENSG00000111269.3,265.444916101464
ENSG00000271215.1,1.2334721943223
ENSG00000275963.1,0.203108927317794
ENSG00000183150.8,14.2907249746488
ENSG00000257004.1,0.42090538217392
ENSG00000111276.11,313.988381050007
ENSG00000275560.1,4.76481336472279
ENSG00000256658.1,0
ENSG00000178878.12,64.5664423383842
ENSG00000207983.1,0
ENSG00000270296.1,4.36519752733725
ENSG00000213782.7,6.33868050790368
ENSG00000242329.1,0
ENSG00000241352.3,7.30428488651137
ENSG00000234498.3,95.1118583453098
ENSG00000013588.8,233.70659633537
ENSG00000283759.1,0
ENSG00000247498.10,6.84080147007118
ENSG00000111291.8,0.712881190603662
ENSG00000256011.1,0
ENSG00000221611.1,0
ENSG00000013583.10,392.484185168232
ENSG00000183935.5,61.9231130021269
ENSG00000255621.1,0.0545494252893789
ENSG00000243129.2,0
ENSG00000084444.14,119.796028489577
ENSG00000111305.19,6.41965547756101
ENSG00000134531.10,1696.37145150732
ENSG00000286869.1,0.676634138232569
ENSG00000180861.9,0.344254656496863
ENSG00000273079.5,8.56997812652432
ENSG00000201476.1,0
ENSG00000201909.1,0
ENSG00000256306.1,0
ENSG00000277935.1,0
ENSG00000287928.1,0
ENSG00000200475.1,0
ENSG00000256346.1,0
ENSG00000227760.2,0
ENSG00000256084.1,0
ENSG00000255763.1,0
ENSG00000251908.1,0
ENSG00000255749.1,0.0503549054336612
ENSG00000244573.3,0.0394606514496569
ENSG00000171681.12,651.524436393828
ENSG00000121316.11,24.2516070901866
ENSG00000255649.2,0.515759394034053
ENSG00000200830.1,0
ENSG00000256751.6,2.87253085737646
ENSG00000070019.5,9.21937774886423
ENSG00000214772.2,1.89793908371336
ENSG00000261324.2,15.1020463197994
ENSG00000197837.3,7.24204934754796
ENSG00000246705.4,152.459982488182
ENSG00000084463.8,457.99383464566
ENSG00000182993.5,6.59444315506009
ENSG00000179256.2,0
ENSG00000286107.1,0.0545494252893789
ENSG00000111339.12,2.03373123491426
ENSG00000256339.1,0
ENSG00000111341.10,22.6331907373076
ENSG00000139055.7,0.338317069116284
ENSG00000111348.9,30.2764851214386
ENSG00000139053.3,0
ENSG00000255727.2,0.140301794057973
ENSG00000134533.6,0.701508970289867
ENSG00000256650.1,0
ENSG00000255660.1,0
ENSG00000256283.1,0.305275508435849
ENSG00000151490.14,2.79565291598151
ENSG00000243916.1,0
ENSG00000151491.14,856.638956729701
ENSG00000200105.1,0.612933526484047
ENSG00000255565.1,13.9258535345831
ENSG00000256627.1,0
ENSG00000023734.11,1227.23573535782
ENSG00000023697.13,191.027437436761
ENSG00000256134.1,0.919848081902871
ENSG00000188991.3,0.499513892653565
ENSG00000008394.13,562.326886037646
ENSG00000256238.1,12.1997365139983
ENSG00000286303.1,0.816935932290542
ENSG00000256450.1,0.42090538217392
ENSG00000048540.15,6.7144426570076
ENSG00000256564.1,1.08090470146183
ENSG00000283240.1,0.190656699491635
ENSG00000255871.2,0
ENSG00000256211.1,7.17201430451116
ENSG00000213235.3,12.103640885964
ENSG00000287455.1,0
ENSG00000212358.1,0
ENSG00000285724.2,0
ENSG00000242991.2,0
ENSG00000256896.1,0.235155805918106
ENSG00000256756.1,0
ENSG00000256389.2,0
ENSG00000256994.2,0
ENSG00000283665.1,0
ENSG00000206662.1,0
ENSG00000111404.6,1.15935197158619
ENSG00000139144.9,0.561207176231894
ENSG00000255892.1,0
ENSG00000255960.1,0
ENSG00000256138.1,0
ENSG00000139151.16,0.0545494252893789
ENSG00000255993.1,7.29616632653757
ENSG00000255648.1,0
ENSG00000177938.5,0
ENSG00000227525.4,31.7901766007086
ENSG00000256844.1,0
ENSG00000052126.14,255.371196368987
ENSG00000253284.2,16.613979426346
ENSG00000240993.3,1.45236178121954
ENSG00000243854.3,0
ENSG00000139154.15,239.11184664394
ENSG00000255909.1,2.42231231345107
ENSG00000271462.1,0
ENSG00000200247.1,0.280603588115947
ENSG00000245205.3,59.4280596316532
ENSG00000240328.1,0.375457599976079
ENSG00000287074.1,0.946416633657127
ENSG00000200885.1,0.259848762614966
ENSG00000255910.2,0.245206124781014
ENSG00000256849.1,8.16228002577684
ENSG00000256287.1,0.0545494252893789
ENSG00000287075.1,0
ENSG00000256499.2,0
ENSG00000256879.1,0
ENSG00000172572.6,123.494400302855
ENSG00000131982.5,0.305275508435849
ENSG00000256663.1,5.21591554803998
ENSG00000139155.8,4.44420962765731
ENSG00000111700.12,0
ENSG00000257046.5,0
ENSG00000256157.1,0
ENSG00000205754.11,0
ENSG00000257062.6,0
ENSG00000134538.3,2.86374936215981
ENSG00000084453.16,27.7336987060687
ENSG00000121351.8,0.982112558405814
ENSG00000121350.16,135.939049075141
ENSG00000256021.1,0.903420303790142
ENSG00000004700.16,311.181970420194
ENSG00000111711.10,538.888600581434
ENSG00000134548.11,23.2810358142709
ENSG00000111713.3,0
ENSG00000285854.1,0.140301794057973
ENSG00000111716.13,194.173933497428
ENSG00000256615.1,0.235155805918106
ENSG00000255644.1,0
ENSG00000121361.5,19.8636306808277
ENSG00000069431.11,25.2483208445142
ENSG00000257022.1,0
ENSG00000275567.1,0
ENSG00000255627.1,0.259848762614966
ENSG00000111726.13,500.075753701311
ENSG00000111728.10,27.1783699720394
ENSG00000274624.1,0.338317069116284
ENSG00000283582.1,0
ENSG00000212172.1,0
ENSG00000256714.1,0
ENSG00000250166.3,0.0545494252893789
ENSG00000111731.12,253.547007837684
ENSG00000256973.1,5.26546574919787
ENSG00000256371.1,0
ENSG00000256774.1,0
ENSG00000257023.1,0.0503549054336612
ENSG00000139163.16,246.375241781821
ENSG00000256995.8,1.00678447872572
ENSG00000241451.2,0.140301794057973
ENSG00000256923.1,0.280603588115947
ENSG00000256353.1,0
ENSG00000256321.6,0
ENSG00000115934.11,0
ENSG00000134532.18,11.3157013344196
ENSG00000256473.1,0
ENSG00000216192.1,0.140301794057973
ENSG00000256120.2,0.656061188092026
ENSG00000197503.4,0
ENSG00000256852.1,0.164973714377876
ENSG00000244662.1,0
ENSG00000255745.2,0
ENSG00000240481.3,0
ENSG00000060982.15,1747.04671525661
ENSG00000256482.1,0.585879096551796
ENSG00000278969.1,0.313101841955329
ENSG00000255921.1,0.490412249562027
ENSG00000213736.2,0
ENSG00000226397.8,0
ENSG00000118308.15,0.450374130365606
ENSG00000258546.1,0
ENSG00000258449.1,0
ENSG00000276842.1,0
ENSG00000118307.19,0.460403412851556
ENSG00000205707.10,68.29104392285
ENSG00000133703.12,462.476035959253
ENSG00000274987.1,2.17809621708696
ENSG00000275197.1,0.344736159885506
ENSG00000278743.1,0.229986019200297
ENSG00000201439.1,0
ENSG00000241846.1,0
ENSG00000152936.10,0.310203668048627
ENSG00000279173.1,0
ENSG00000256079.1,0.329947428755752
ENSG00000255988.1,0
ENSG00000257009.1,0
ENSG00000222950.1,0
ENSG00000256686.1,0
ENSG00000255725.2,0.569333552461341
ENSG00000256440.1,0
ENSG00000283603.1,0
ENSG00000256256.1,0
ENSG00000246695.8,55.0313794289355
ENSG00000123094.15,482.898590563533
ENSG00000123095.6,67.5506853501992
ENSG00000123096.11,105.570163666458
ENSG00000256894.1,1.51895364196844
ENSG00000286752.1,0.338317069116284
ENSG00000256234.1,0.744302388419456
ENSG00000255750.6,0
ENSG00000278095.1,0
ENSG00000255858.2,0.359524891015261
ENSG00000255968.1,1.94324634319629
ENSG00000123104.12,387.998152686523
ENSG00000256185.1,0
ENSG00000212549.1,0
ENSG00000234428.2,3.11894266749577
ENSG00000256640.1,0.280603588115947
ENSG00000064102.15,179.363053287188
ENSG00000111790.14,218.993745754885
ENSG00000064115.11,424.522492482053
ENSG00000247903.1,8.00326264961903
ENSG00000152944.9,279.011472438076
ENSG00000275764.1,45.166169255506
ENSG00000214700.5,0.600667827681551
ENSG00000271418.1,0
ENSG00000256226.1,0.470249222813725
ENSG00000256625.1,1.42500698984074
ENSG00000211455.8,798.392677362641
ENSG00000029153.14,389.068184143901
ENSG00000245311.2,0.833496483092363
ENSG00000165935.9,1.98928732577046
ENSG00000257037.1,0.259848762614966
ENSG00000110841.14,933.070530059568
ENSG00000248100.2,9.0259187056612
ENSG00000256056.1,3.07660939764128
ENSG00000256557.1,1.90977379356957
ENSG00000256377.6,1.43271454126352
ENSG00000174236.4,0.997320085165141
ENSG00000276261.1,2.04864790993753
ENSG00000230519.2,1.18066583655778
ENSG00000256504.2,0
ENSG00000061794.13,353.062302153403
ENSG00000252585.1,0.533168288463637
ENSG00000205693.3,0.338317069116284
ENSG00000256747.1,0.0545494252893789
ENSG00000087448.11,405.707262667101
ENSG00000256512.1,0
ENSG00000201612.1,0
ENSG00000274075.1,0
ENSG00000256378.1,0
ENSG00000087494.16,5.92507325599621
ENSG00000257042.1,0
ENSG00000123106.10,228.176128539208
ENSG00000247934.4,9.93896438786661
ENSG00000255951.1,0
ENSG00000278733.1,1.11048374501755
ENSG00000273989.1,2.88145927037411
ENSG00000252237.1,1.1139252257653
ENSG00000202187.1,0.738467625789224
ENSG00000244712.1,1.3325833939345
ENSG00000256513.1,0
ENSG00000278687.1,0
ENSG00000257258.2,1.72287926840794
ENSG00000064763.11,86.7354123554428
ENSG00000275278.1,0.899524245348178
ENSG00000275476.1,0.871485357579921
ENSG00000257176.3,15.1426447539402
ENSG00000274315.1,4.17892874229873
ENSG00000273680.1,3.57881300227609
ENSG00000087502.18,349.393662523563
ENSG00000257599.3,18.9525052596802
ENSG00000187950.8,1.96800168891564
ENSG00000133687.16,244.852456589589
ENSG00000257456.1,0.140301794057973
